FID,OBJECTID,UIDENT,NAW1_EN,NAW1_SP,NAW1_FR,NAW2_EN,NAW2_SP,NAW2_FR,NAW3_EN,NAW3_SP,NAW3_FR,NAW4_EN,NAW4_SP,NAW4_FR,TRANS_BND,MAP_COLOR,INTERNAL,FED_REF,COUNTRY,USA_REG,USA_SUB,USA_ACC,USA_REG_NA,USA_SUB_NA,USA_ACC_NA,CAN_MDA,CAN_SDA,CAN_MDA_EN,CAN_MDA_FR,CAN_SDA_EN,CAN_SDA_FR,MEX_FC_RH,MEX_REG_RH,EDIT_DATE,EDIT,comments,Shape_Leng,Shape_Area
1853,1854,198916,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Reindeer,Reindeer,Reindeer,-999,40,-999,06D,CAN,-999,-999,-999, , , ,06,06D,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Reindeer,Reindeer,-999, ,20090827,EDT, ,1811972.108990000095218,67030844790.400001525878906
1854,1855,199016,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Hudson Bay - Southampton Island,Hudson Bay - Southampton Island,Baie d'Hudson - Île Southampton,-999,40,-999,06P,CAN,-999,-999,-999, , , ,06,06P,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Hudson Bay - Southampton Island,Baie d'Hudson - Île Southampton,-999, ,20090827,EDT, ,26519.288949099998717,17513315.097399998456240
1855,1856,199116,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,27115.722673600001144,46666818.880800001323223
1856,1857,199216,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Queen Charlotte Islands,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999,50,-999,08O,CAN,-999,-999,-999, , , ,08,08O,Pacific Drainage Area,Aire de drainage du Pacifique,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999, ,20090827,EDT, ,32178.877186800000345,38577113.269000001251698
1857,1858,199316,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,2383894.607450000010431,44406181374.500000000000000
1858,1859,199416,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Queen Charlotte Islands,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999,50,-999,08O,CAN,-999,-999,-999, , , ,08,08O,Pacific Drainage Area,Aire de drainage du Pacifique,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999, ,20090827,EDT, ,613199.124183999956585,3043873193.989999771118164
1859,1860,199516,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,23617.051174100000935,37547342.390100002288818
1860,1861,199616,Atlantic Ocean,Océano Atlántico,Océan Atlantique,Atlantic Ocean Seaboard,Litoral Océano Atlántico,Littoral Océan Atlantique, , , ,Southern Labrador,Southern Labrador,Sud du Labrador,-999,20,-999,03Q,CAN,-999,-999,-999, , , ,03,03Q,Northern Québec and Labrador Drainage Area,Aire de drainage du Nord du Québec et du Labrador,Southern Labrador,Sud du Labrador,-999, ,20090827,EDT, ,14303.363068900000144,13713721.070699999108911
1861,1862,199716,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Hudson Bay - Southampton Island,Hudson Bay - Southampton Island,Baie d'Hudson - Île Southampton,-999,40,-999,06P,CAN,-999,-999,-999, , , ,06,06P,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Hudson Bay - Southampton Island,Baie d'Hudson - Île Southampton,-999, ,20090827,EDT, ,19236.592044199998782,16833852.111099999397993
1862,1863,199816,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Queen Charlotte Islands,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999,50,-999,08O,CAN,-999,-999,-999, , , ,08,08O,Pacific Drainage Area,Aire de drainage du Pacifique,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999, ,20090827,EDT, ,16141.791734399999768,13649189.459899999201298
1863,1864,199916,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,213708.030884000007063,1407502734.710000038146973
1864,1865,200016,Atlantic Ocean,Océano Atlántico,Océan Atlantique,Atlantic Ocean Seaboard,Litoral Océano Atlántico,Littoral Océan Atlantique, , , ,Petit Mécatina and Strait of Belle Isle,Petit Mécatina and Strait of Belle Isle,Petit Mécatina et détroit de Belle Isle,-999,20,-999,02X,CAN,-999,-999,-999, , , ,02,02X,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,Petit Mécatina and Strait of Belle Isle,Petit Mécatina et détroit de Belle Isle,-999, ,20090827,EDT, ,1908772.093739999923855,50005089458.900001525878906
1865,1866,200116,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Hudson Bay - Southampton Island,Hudson Bay - Southampton Island,Baie d'Hudson - Île Southampton,-999,40,-999,06P,CAN,-999,-999,-999, , , ,06,06P,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Hudson Bay - Southampton Island,Baie d'Hudson - Île Southampton,-999, ,20090827,EDT, ,69538.660973799997009,46800226.419200003147125
1866,1867,200216,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,15539.577017400000841,17934100.612900000065565
1867,1868,200316,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Queen Charlotte Islands,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999,50,-999,08O,CAN,-999,-999,-999, , , ,08,08O,Pacific Drainage Area,Aire de drainage du Pacifique,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999, ,20090827,EDT, ,29720.265663999998651,36121064.684199996292591
1868,1869,200416,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,79068.442762000006041,291772944.205999970436096
1869,1870,200516,Atlantic Ocean,Océano Atlántico,Océan Atlantique,Atlantic Ocean Seaboard,Litoral Océano Atlántico,Littoral Océan Atlantique, , , ,Petit Mécatina and Strait of Belle Isle,Petit Mécatina and Strait of Belle Isle,Petit Mécatina et détroit de Belle Isle,-999,20,-999,02X,CAN,-999,-999,-999, , , ,02,02X,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,Petit Mécatina and Strait of Belle Isle,Petit Mécatina et détroit de Belle Isle,-999, ,20090827,EDT, ,40739.691436200002499,67455297.881500005722046
1870,1871,200616,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,164643.443820999993477,1015519907.190000057220459
1871,1872,200716,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Queen Charlotte Islands,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999,50,-999,08O,CAN,-999,-999,-999, , , ,08,08O,Pacific Drainage Area,Aire de drainage du Pacifique,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999, ,20090827,EDT, ,62226.225566499997512,278407697.607999980449677
1872,1873,200816,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,11113.812928499999543,7709636.697709999978542
1873,1874,200916,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,26711.323838399999659,47251214.408600002527237
1874,1875,201016,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Queen Charlotte Islands,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999,50,-999,08O,CAN,-999,-999,-999, , , ,08,08O,Pacific Drainage Area,Aire de drainage du Pacifique,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999, ,20090827,EDT, ,89532.670308400003705,262475866.881999999284744
1875,1876,201116,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Seal - Coast,Seal - Coast,Seal - Côte,-999,40,-999,06G,CAN,-999,-999,-999, , , ,06,06G,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Seal - Coast,Seal - Côte,-999, ,20090827,EDT, ,30882.335444100001041,40199712.687700003385544
1876,1877,201216,Atlantic Ocean,Océano Atlántico,Océan Atlantique,Atlantic Ocean Seaboard,Litoral Océano Atlántico,Littoral Océan Atlantique, , , ,Northern Newfoundland,Northern Newfoundland,Nord de Terre-Neuve,-999,20,-999,02Y,CAN,-999,-999,-999, , , ,02,02Y,St. Lawrence Drainage Area,Aire de drainage du Saint-Laurent,Northern Newfoundland,Nord de Terre-Neuve,-999, ,20090827,EDT, ,3468317.219080000184476,65185044606.099998474121094
1877,1878,201316,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Eastern Hudson Bay,Eastern Hudson Bay,Est de la baie d'Hudson,-999,40,-999,03F,CAN,-999,-999,-999, , , ,03,03F,Northern Québec and Labrador Drainage Area,Aire de drainage du Nord du Québec et du Labrador,Eastern Hudson Bay,Est de la baie d'Hudson,-999, ,20090827,EDT, ,1192910.690679999999702,46194138803.099998474121094
1878,1879,201416,Atlantic Ocean,Océano Atlántico,Océan Atlantique,Atlantic Ocean Seaboard,Litoral Océano Atlántico,Littoral Océan Atlantique, , , ,Churchill (Newfoundland and Labrador),Churchill (Newfoundland and Labrador),Fleuve Churchill (Terre-Neuve-et-Labrador),-999,20,-999,03O,CAN,-999,-999,-999, , , ,03,03O,Northern Québec and Labrador Drainage Area,Aire de drainage du Nord du Québec et du Labrador,Churchill (Nfld.),Fleuve Churchill (T.-N.-L.),-999, ,20090827,EDT, ,2757478.487819999922067,94396502685.199996948242188
1879,1880,201516,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,104745.678413999994518,377373179.639999985694885
1880,1881,201616,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Hudson Bay - Southampton Island,Hudson Bay - Southampton Island,Baie d'Hudson - Île Southampton,-999,40,-999,06P,CAN,-999,-999,-999, , , ,06,06P,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Hudson Bay - Southampton Island,Baie d'Hudson - Île Southampton,-999, ,20090827,EDT, ,19856.911375499999849,14123283.459200000390410
1881,1882,201716,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,36036.227973599998222,55938500.659199997782707
1882,1883,201816,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,68125.404787899999064,218017463.527999997138977
1883,1884,201916,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Hudson Bay - Southampton Island,Hudson Bay - Southampton Island,Baie d'Hudson - Île Southampton,-999,40,-999,06P,CAN,-999,-999,-999, , , ,06,06P,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Hudson Bay - Southampton Island,Baie d'Hudson - Île Southampton,-999, ,20090827,EDT, ,58133.519812300000922,59501621.954700000584126
1884,1885,202016,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Lower Churchill (Manitoba),Lower Churchill (Manitoba),Cours inférieur de la Churchill (Manitoba),-999,40,-999,06F,CAN,-999,-999,-999, , , ,06,06F,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Lower Churchill (Man.),Cours inférieur de la Churchill (Man.),-999, ,20090827,EDT, ,1510632.367880000034347,54438461260.199996948242188
1885,1886,202116,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Queen Charlotte Islands,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999,50,-999,08O,CAN,-999,-999,-999, , , ,08,08O,Pacific Drainage Area,Aire de drainage du Pacifique,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999, ,20090827,EDT, ,17071.065143600000738,17307660.171199999749660
1886,1887,202216,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,68745.562930800006143,249585070.805000007152557
1887,1888,202316,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,31609.094190399999206,61339963.078299999237061
1888,1889,202416,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,66953.038929100002861,186420094.671999990940094
1889,1890,202516,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Queen Charlotte Islands,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999,50,-999,08O,CAN,-999,-999,-999, , , ,08,08O,Pacific Drainage Area,Aire de drainage du Pacifique,Queen Charlotte Islands,Îles de la Reine-Charlotte,-999, ,20090827,EDT, ,10675.908103600000686,7295433.865190000273287
1890,1891,202616,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,422958.407089999993332,2833893564.789999961853027
1891,1892,202716,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Central Coastal Waters of British Columbia,Central Coastal Waters of British Columbia,Eaux côtières du centre de la Colombie-Britannique,-999,50,-999,08F,CAN,-999,-999,-999, , , ,08,08F,Pacific Drainage Area,Aire de drainage du Pacifique,Central Coastal Waters of B.C.,Eaux côtières du centre de la C.-B.,-999, ,20090827,EDT, ,44375.910835900001985,71175409.818700000643730
